Timestamp,CPU_Usage,Memory_Usage,RAM_Total,RAM_Available,RAM_Used,RAM_Percentage,Disk_Usage,GPU_Temperature,GPU_Usage,Bytes_Sent,Bytes_Received,Top_GPU_Process,GPU_Memory_Used_by_Top_Process
2024-08-17 20:25:10,7.8,68.0,33520578560,10735091712,22785486848,68.0,68.2,54,31,1325894586,32546666857,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:13,4.0,67.9,33520578560,10755960832,22764617728,67.9,68.2,54,40,1325901094,32546675685,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:17,5.6,67.8,33520578560,10779066368,22741512192,67.8,68.2,53,35,1325913858,32546682969,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:20,4.4,67.7,33520578560,10812329984,22708248576,67.7,68.2,53,35,1325949887,32546734038,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:23,13.7,68.6,33520578560,10534535168,22986043392,68.6,68.2,53,31,1326084959,32546892130,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:26,9.6,69.7,33520578560,10172100608,23348477952,69.7,68.2,54,33,1326324310,32547082420,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:29,4.2,69.8,33520578560,10113540096,23407038464,69.8,68.2,54,40,1326374499,32547223208,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:32,4.9,70.5,33520578560,9894002688,23626575872,70.5,68.2,56,29,1326391065,32547230179,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:35,4.5,70.1,33520578560,10026090496,23494488064,70.1,68.2,55,38,1326391780,32547231995,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:38,3.6,70.2,33520578560,9974870016,23545708544,70.2,68.2,55,36,1326509042,32547320852,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:41,5.1,69.9,33520578560,10077888512,23442690048,69.9,68.2,55,38,1326528890,32547340796,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:45,3.2,69.9,33520578560,10089603072,23430975488,69.9,68.2,55,35,1326532283,32547343316,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:48,4.4,69.8,33520578560,10109861888,23410716672,69.8,68.2,54,37,1326555624,32547363274,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:51,4.8,69.9,33520578560,10101227520,23419351040,69.9,68.2,55,35,1326556905,32547367975,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:54,5.1,69.9,33520578560,10100936704,23419641856,69.9,68.2,55,35,1326562579,32547372047,Cult Of The Lamb,"[N/A]"
2024-08-17 20:25:57,6.1,69.6,33520578560,10185629696,23334948864,69.6,68.2,57,32,1326589890,32547389977,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:00,6.1,69.7,33520578560,10167832576,23352745984,69.7,68.2,56,32,1326593668,32547407939,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:03,3.8,69.6,33520578560,10199064576,23321513984,69.6,68.2,55,38,1326600010,32547413876,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:06,3.9,69.6,33520578560,10201604096,23318974464,69.6,68.2,55,37,1326620603,32547424268,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:09,4.9,67.7,33520578560,10814693376,22705885184,67.7,68.2,55,36,1326647788,32547440241,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:12,5.6,67.8,33520578560,10799349760,22721228800,67.8,68.2,55,34,1326660248,32547450279,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:16,4.2,67.8,33520578560,10801754112,22718824448,67.8,68.2,55,38,1326690289,32547461529,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:19,5.3,67.8,33520578560,10778755072,22741823488,67.8,68.2,55,36,1326706498,32547470821,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:22,5.1,67.8,33520578560,10795118592,22725459968,67.8,68.2,55,38,1326713044,32547480203,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:25,4.2,67.7,33520578560,10815545344,22705033216,67.7,68.2,55,37,1326722049,32547493197,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:28,4.6,67.8,33520578560,10797301760,22723276800,67.8,68.2,55,37,1326739868,32547509930,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:31,4.3,67.9,33520578560,10766983168,22753595392,67.9,68.2,55,38,1326741272,32547513674,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:34,4.8,67.7,33520578560,10814947328,22705631232,67.7,68.2,55,38,1326746330,32547527497,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:37,4.0,67.8,33520578560,10794323968,22726254592,67.8,68.2,56,37,1326883952,32553474100,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:40,5.3,67.9,33520578560,10772639744,22747938816,67.9,68.2,56,35,1326984899,32557413213,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:43,5.8,67.8,33520578560,10782371840,22738206720,67.8,68.2,55,36,1326988043,32557416537,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:47,3.5,67.8,33520578560,10790764544,22729814016,67.8,68.2,56,35,1326995473,32557422000,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:50,6.5,68.1,33520578560,10687053824,22833524736,68.1,68.2,56,34,1327027472,32560124858,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:53,5.2,68.4,33520578560,10595749888,22924828672,68.4,68.2,56,32,1327031815,32560161858,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:56,5.6,69.2,33520578560,10339532800,23181045760,69.2,68.2,56,31,1327040326,32560172205,Cult Of The Lamb,"[N/A]"
2024-08-17 20:26:59,6.2,69.3,33520578560,10275000320,23245578240,69.3,68.2,56,31,1327047209,32560187335,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:02,4.0,69.3,33520578560,10299674624,23220903936,69.3,68.2,55,38,1327051415,32560191214,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:05,3.0,69.3,33520578560,10278903808,23241674752,69.3,68.2,55,40,1327051764,32560193611,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:08,4.7,69.1,33520578560,10357485568,23163092992,69.1,68.2,55,34,1327055058,32560196572,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:11,11.7,69.7,33520578560,10172895232,23347683328,69.7,68.2,55,42,1327083864,32562371172,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:15,5.9,70.2,33520578560,9999540224,23521038336,70.2,68.2,56,29,1327172616,32562449561,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:18,4.0,69.9,33520578560,10081267712,23439310848,69.9,68.2,55,38,1327183649,32562459669,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:21,3.3,69.7,33520578560,10166505472,23354073088,69.7,68.2,55,36,1327190026,32562468048,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:24,4.3,69.6,33520578560,10175602688,23344975872,69.6,68.2,55,38,1327203144,32562475998,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:27,5.7,69.7,33520578560,10167402496,23353176064,69.7,68.2,55,39,1327259918,32562498562,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:30,4.9,69.6,33520578560,10189697024,23330881536,69.6,68.2,55,37,1327332485,32562528259,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:33,3.6,69.6,33520578560,10176446464,23344132096,69.6,68.2,54,39,1327384216,32562543921,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:36,4.2,70.5,33520578560,9886232576,23634345984,70.5,68.2,55,33,1327384968,32562545959,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:39,3.9,70.4,33520578560,9924612096,23595966464,70.4,68.2,54,33,1327417525,32564725706,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:43,2.5,70.2,33520578560,10000523264,23520055296,70.2,68.2,54,33,1327440951,32564735031,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:48,5.9,70.2,33520578560,9993961472,23526617088,70.2,68.2,56,24,1327458035,32564754900,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:51,3.1,70.2,33520578560,9988919296,23531659264,70.2,68.2,54,31,1327460486,32564759788,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:54,3.1,70.2,33520578560,9999171584,23521406976,70.2,68.2,54,35,1327492974,32566944795,Cult Of The Lamb,"[N/A]"
2024-08-17 20:27:57,3.0,70.2,33520578560,9988153344,23532425216,70.2,68.2,54,36,1327505530,32566960359,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:00,3.1,70.2,33520578560,9976119296,23544459264,70.2,68.2,54,38,1327510580,32566975428,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:03,2.6,70.2,33520578560,9985794048,23534784512,70.2,68.2,54,39,1327513694,32566980714,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:06,2.0,70.3,33520578560,9947344896,23573233664,70.3,68.2,54,38,1327515742,32566983493,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:10,2.9,70.3,33520578560,9955086336,23565492224,70.3,68.2,54,38,1327519485,32566990269,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:13,2.1,70.3,33520578560,9970696192,23549882368,70.3,68.2,54,37,1327525892,32566993150,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:16,2.2,70.3,33520578560,9969483776,23551094784,70.3,68.2,54,41,1327537278,32566996335,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:19,1.7,70.0,33520578560,10042060800,23478517760,70.0,68.2,54,38,1327571344,32569174475,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:22,1.7,70.0,33520578560,10047619072,23472959488,70.0,68.2,54,40,1327572327,32569177337,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:25,1.4,70.1,33520578560,10017656832,23502921728,70.1,68.2,53,40,1327576853,32569185048,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:28,3.0,70.1,33520578560,10030338048,23490240512,70.1,68.2,53,39,1327583625,32569205856,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:31,2.1,70.0,33520578560,10044121088,23476457472,70.0,68.2,53,38,1327598629,32569212526,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:34,2.6,70.0,33520578560,10068275200,23452303360,70.0,68.2,53,38,1327614564,32569228342,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:37,1.3,70.0,33520578560,10072395776,23448182784,70.0,68.2,53,38,1327615470,32569232127,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:41,1.4,70.0,33520578560,10072576000,23448002560,70.0,68.2,53,38,1327637971,32570804723,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:44,1.4,69.9,33520578560,10085449728,23435128832,69.9,68.2,53,38,1327658745,32570811305,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:47,1.6,69.9,33520578560,10090287104,23430291456,69.9,68.2,53,39,1327675695,32570826792,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:50,2.7,69.9,33520578560,10077118464,23443460096,69.9,68.2,53,40,1327676567,32570830042,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:53,2.5,69.9,33520578560,10082217984,23438360576,69.9,68.2,53,39,1327680640,32570834917,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:56,2.7,69.9,33520578560,10092138496,23428440064,69.9,68.2,53,38,1327696219,32570847905,Cult Of The Lamb,"[N/A]"
2024-08-17 20:28:59,2.2,69.9,33520578560,10081611776,23438966784,69.9,68.2,53,40,1327702795,32570863387,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:02,2.1,69.9,33520578560,10082177024,23438401536,69.9,68.2,53,39,1327708459,32570868348,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:05,1.9,69.9,33520578560,10085498880,23435079680,69.9,68.2,53,39,1327710041,32570872830,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:08,1.0,69.9,33520578560,10085052416,23435526144,69.9,68.2,53,39,1327710799,32570878260,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:11,1.3,69.9,33520578560,10088386560,23432192000,69.9,68.2,53,39,1327718367,32570883434,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:15,2.0,69.9,33520578560,10092580864,23427997696,69.9,68.2,52,39,1327729218,32570888959,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:18,2.7,69.8,33520578560,10112372736,23408205824,69.8,68.2,53,39,1327737037,32570892650,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:21,1.8,69.8,33520578560,10131062784,23389515776,69.8,68.2,52,31,1327738857,32570895520,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:24,2.5,69.9,33520578560,10092929024,23427649536,69.9,68.2,52,41,1327747064,32570906015,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:27,3.1,69.9,33520578560,10100285440,23420293120,69.9,68.2,52,39,1327752404,32570920641,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:30,1.8,69.8,33520578560,10118606848,23401971712,69.8,68.2,52,39,1327766473,32570934201,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:33,2.3,69.9,33520578560,10106445824,23414132736,69.9,68.2,52,38,1327769392,32570936142,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:36,1.8,69.8,33520578560,10114527232,23406051328,69.8,68.2,52,38,1327770111,32570938090,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:39,2.1,69.9,33520578560,10081927168,23438651392,69.9,68.2,52,38,1327776760,32570944777,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:42,2.6,69.9,33520578560,10104459264,23416119296,69.9,68.2,52,38,1327797607,32570950059,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:46,4.4,69.9,33520578560,10105769984,23414808576,69.9,68.2,52,39,1327801391,32570953001,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:49,3.1,69.8,33520578560,10120605696,23399972864,69.8,68.2,52,39,1327802120,32570955546,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:52,2.9,69.8,33520578560,10115747840,23404830720,69.8,68.2,52,40,1327807002,32570982915,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:55,2.0,69.8,33520578560,10129375232,23391203328,69.8,68.2,52,40,1327810122,32570986946,Cult Of The Lamb,"[N/A]"
2024-08-17 20:29:58,2.6,69.5,33520578560,10208202752,23312375808,69.5,68.2,52,40,1327818808,32571003956,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:01,2.2,69.8,33520578560,10129178624,23391399936,69.8,68.2,52,33,1327821287,32571010823,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:04,2.6,69.6,33520578560,10191970304,23328608256,69.6,68.2,52,33,1327826574,32571014855,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:07,2.3,69.5,33520578560,10225037312,23295541248,69.5,68.2,52,35,1327827273,32571017271,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:10,4.4,69.5,33520578560,10220834816,23299743744,69.5,68.2,52,37,1327828395,32571021054,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:13,2.2,69.5,33520578560,10222043136,23298535424,69.5,68.2,52,38,1327835450,32571025364,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:17,1.7,69.6,33520578560,10202636288,23317942272,69.6,68.2,52,39,1327847250,32571031624,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:20,2.3,69.6,33520578560,10191106048,23329472512,69.6,68.2,52,38,1327848110,32571034335,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:23,2.0,69.6,33520578560,10197377024,23323201536,69.6,68.2,52,38,1327855823,32571043717,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:26,2.2,69.7,33520578560,10167078912,23353499648,69.7,68.2,52,38,1327955244,32571176768,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:29,2.6,69.6,33520578560,10182406144,23338172416,69.6,68.2,52,39,1327976115,32571206496,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:32,2.1,69.6,33520578560,10192896000,23327682560,69.6,68.2,52,39,1327986354,32571209954,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:35,2.6,69.6,33520578560,10191990784,23328587776,69.6,68.2,52,39,1327989358,32571213024,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:38,2.2,69.5,33520578560,10208198656,23312379904,69.5,68.2,51,39,1327990035,32571217327,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:41,2.7,69.5,33520578560,10209439744,23311138816,69.5,68.2,51,39,1327991596,32571219524,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:44,1.9,69.5,33520578560,10224930816,23295647744,69.5,68.2,51,38,1328011835,32571224702,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:47,2.2,69.5,33520578560,10222501888,23298076672,69.5,68.2,51,39,1328015895,32571227871,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:51,1.7,69.6,33520578560,10201186304,23319392256,69.6,68.2,51,39,1328016220,32571228935,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:54,1.8,69.5,33520578560,10217517056,23303061504,69.5,68.2,51,40,1328019324,32571231304,Cult Of The Lamb,"[N/A]"
2024-08-17 20:30:57,1.9,69.5,33520578560,10227273728,23293304832,69.5,68.2,51,39,1328025173,32571237563,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:00,1.2,69.5,33520578560,10234867712,23285710848,69.5,68.2,51,40,1328033824,32571256155,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:03,2.6,69.4,33520578560,10253770752,23266807808,69.4,68.2,51,39,1328037500,32571259638,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:06,2.7,69.4,33520578560,10249289728,23271288832,69.4,68.2,51,39,1328039126,32571262290,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:09,2.3,69.0,33520578560,10400587776,23119990784,69.0,68.2,51,38,1328040378,32571264319,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:12,2.1,68.3,33520578560,10612400128,22908178432,68.3,68.2,51,40,1328042243,32571267223,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:15,1.7,68.4,33520578560,10604978176,22915600384,68.4,68.2,51,38,1328052958,32571270863,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:18,4.0,68.4,33520578560,10603765760,22916812800,68.4,68.2,51,39,1328056635,32571274521,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:22,3.8,68.4,33520578560,10597441536,22923137024,68.4,68.2,51,38,1328057776,32571279884,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:25,1.4,68.4,33520578560,10597888000,22922690560,68.4,68.2,51,37,1328064851,32571288056,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:28,2.1,68.4,33520578560,10598547456,22922031104,68.4,68.2,51,40,1328066050,32571297967,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:31,2.2,68.4,33520578560,10582355968,22938222592,68.4,68.2,51,39,1328077588,32571750067,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:34,1.8,68.5,33520578560,10570883072,22949695488,68.5,68.2,51,39,1328092353,32571755608,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:37,1.8,68.5,33520578560,10562584576,22957993984,68.5,68.2,51,39,1328092915,32571757091,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:40,2.0,68.5,33520578560,10562883584,22957694976,68.5,68.2,51,39,1328094441,32571759975,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:43,2.3,68.6,33520578560,10529005568,22991572992,68.6,68.2,51,40,1328299272,32579416628,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:46,2.7,68.7,33520578560,10502651904,23017926656,68.7,68.2,51,38,1328396660,32582089008,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:50,3.9,68.7,33520578560,10504011776,23016566784,68.7,68.2,51,38,1328397427,32582091128,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:53,2.9,68.7,33520578560,10501050368,23019528192,68.7,68.2,51,38,1328412072,32582328258,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:56,3.2,68.7,33520578560,10500280320,23020298240,68.7,68.2,51,39,1328449130,32582407422,Cult Of The Lamb,"[N/A]"
2024-08-17 20:31:59,3.0,68.7,33520578560,10500726784,23019851776,68.7,68.2,51,39,1328474363,32584703797,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:02,2.3,68.7,33520578560,10484510720,23036067840,68.7,68.2,51,39,1328478300,32584709572,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:05,2.0,68.7,33520578560,10493853696,23026724864,68.7,68.2,51,39,1328481845,32584720271,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:08,1.4,68.7,33520578560,10482491392,23038087168,68.7,68.2,51,44,1328507898,32584739827,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:11,3.5,69.5,33520578560,10222194688,23298383872,69.5,68.2,51,28,1328524210,32584755471,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:14,2.3,69.3,33520578560,10298220544,23222358016,69.3,68.2,51,35,1328537829,32584759933,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:17,2.3,69.3,33520578560,10278203392,23242375168,69.3,68.2,51,33,1328551530,32584765784,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:21,2.7,69.3,33520578560,10292547584,23228030976,69.3,68.2,51,36,1328557837,32584769768,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:24,3.6,69.3,33520578560,10280284160,23240294400,69.3,68.2,51,32,1328565023,32584773930,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:27,4.0,69.2,33520578560,10313379840,23207198720,69.2,68.2,51,39,1328577447,32584800577,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:30,3.0,69.3,33520578560,10300411904,23220166656,69.3,68.2,51,39,1328580751,32584818622,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:33,3.3,69.3,33520578560,10299621376,23220957184,69.3,68.2,51,39,1328601918,32584829039,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:36,2.5,69.6,33520578560,10203176960,23317401600,69.6,68.2,51,40,1328609203,32584843122,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:39,4.3,69.7,33520578560,10156781568,23363796992,69.7,68.2,51,40,1328643242,32584860293,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:42,3.0,69.8,33520578560,10121936896,23398641664,69.8,68.2,51,38,1328647319,32584863155,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:45,8.9,70.3,33520578560,9965064192,23555514368,70.3,68.2,52,18,1328667905,32584868572,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:48,3.5,69.9,33520578560,10081091584,23439486976,69.9,68.2,51,31,1328675422,32584875159,Cult Of The Lamb,"[N/A]"
2024-08-17 20:32:52,3.5,69.9,33520578560,10097356800,23423221760,69.9,68.2,51,32,1328677315,32584881377,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:23,3.9,68.4,33520578560,10576592896,22943985664,68.4,68.2,52,19,1328740998,32584948245,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:26,3.3,69.1,33520578560,10358317056,23162261504,69.1,68.2,51,22,1328743993,32584953688,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:29,2.7,68.8,33520578560,10451386368,23069192192,68.8,68.2,51,37,1328751691,32584972673,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:32,2.5,68.7,33520578560,10506362880,23014215680,68.7,68.2,51,37,1328759786,32584977822,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:35,2.5,68.6,33520578560,10508922880,23011655680,68.6,68.2,51,35,1328772353,32584984291,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:38,2.1,68.4,33520578560,10577379328,22943199232,68.4,68.2,51,37,1328773332,32584986523,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:41,3.3,68.5,33520578560,10551672832,22968905728,68.5,68.2,50,39,1328774641,32584988986,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:45,2.3,68.5,33520578560,10558189568,22962388992,68.5,68.2,51,39,1328777550,32584991720,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:48,2.7,68.5,33520578560,10558935040,22961643520,68.5,68.2,51,38,1328799200,32584996886,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:51,2.9,68.6,33520578560,10530856960,22989721600,68.6,68.2,51,35,1328804290,32585000091,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:54,2.3,68.5,33520578560,10565799936,22954778624,68.5,68.2,49,15,1328834742,32585029650,Cult Of The Lamb,"[N/A]"
2024-08-17 20:33:57,2.2,69.0,33520578560,10392129536,23128449024,69.0,68.2,52,19,1328919226,32585130508,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:00,2.1,68.9,33520578560,10424573952,23096004608,68.9,68.2,50,35,1328929378,32585147598,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:03,2.6,68.7,33520578560,10479824896,23040753664,68.7,68.2,50,38,1328938933,32585155786,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:06,3.0,68.7,33520578560,10505043968,23015534592,68.7,68.2,51,39,1328944709,32585157869,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:09,2.6,68.6,33520578560,10513530880,23007047680,68.6,68.2,51,38,1328950120,32585164587,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:12,2.9,68.6,33520578560,10519420928,23001157632,68.6,68.2,51,39,1328956188,32585168466,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:16,2.0,68.6,33520578560,10527162368,22993416192,68.6,68.2,50,36,1328972179,32585171419,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:19,3.5,68.4,33520578560,10595164160,22925414400,68.4,68.2,51,39,1328973556,32585177255,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:22,3.5,68.4,33520578560,10606968832,22913609728,68.4,68.2,50,35,1328979261,32585179060,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:25,2.8,68.3,33520578560,10639708160,22880870400,68.3,68.2,50,39,1328983628,32585182115,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:28,3.4,68.4,33520578560,10607157248,22913421312,68.4,68.2,50,36,1329032234,32585360165,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:31,2.0,68.4,33520578560,10602856448,22917722112,68.4,68.2,50,40,1329046477,32585376160,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:34,3.1,68.4,33520578560,10605469696,22915108864,68.4,68.2,50,40,1329049414,32585381025,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:37,2.7,68.2,33520578560,10650607616,22869970944,68.2,68.2,50,39,1329059270,32585384609,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:40,2.0,68.3,33520578560,10631962624,22888615936,68.3,68.2,50,40,1329060808,32585389692,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:43,2.1,68.2,33520578560,10650038272,22870540288,68.2,68.2,51,39,1329064285,32585393447,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:46,2.7,68.2,33520578560,10648276992,22872301568,68.2,68.2,50,42,1329068163,32585396074,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:50,1.8,68.2,33520578560,10648211456,22872367104,68.2,68.2,51,39,1329086563,32585400946,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:53,3.5,68.2,33520578560,10644410368,22876168192,68.2,68.2,50,37,1329089769,32585403358,Cult Of The Lamb,"[N/A]"
2024-08-17 20:34:56,3.1,68.3,33520578560,10635919360,22884659200,68.3,68.2,50,37,1329097968,32585411641,Cult Of The Lamb,"[N/A]"
